SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly Rainfall (mm)
1,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,25-06-2023 14:30,0.1
2,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,25-06-2023 15:30,0.1
3,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,25-06-2023 16:30,0.2
4,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,25-06-2023 17:30,0.1
5,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,15-07-2023 23:30,7
6,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,16-07-2023 00:30,2.5
7,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,16-07-2023 03:30,0.5
8,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,18-07-2023 19:30,20
9,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,05-08-2023 13:30,2.5
10,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,05-08-2023 14:30,1.5
11,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,05-08-2023 15:30,0.5
12,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,17-08-2023 06:00,0.5
13,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,19-08-2023 04:00,3
14,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,22-08-2023 22:00,1
15,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,23-08-2023 08:00,1
16,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,23-08-2023 09:00,2
17,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,23-08-2023 10:00,3.5
18,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,23-08-2023 11:00,1
19,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,23-08-2023 12:00,0.5
20,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,09-09-2023 23:00,10.5
21,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,10-09-2023 00:00,1
22,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,10-09-2023 02:00,2
23,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,10-09-2023 03:00,0.5
24,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,10-09-2023 04:00,3.5
25,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,10-09-2023 06:00,1
26,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,10-09-2023 07:00,0.5
27,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,16-09-2023 18:00,0.5
28,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,31-01-2024 13:00,1
29,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,31-01-2024 17:00,0.5
30,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,31-01-2024 18:00,0.5
31,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,01-02-2024 02:00,0.5
32,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,01-02-2024 04:00,0.5
33,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,01-02-2024 06:00,1
34,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,03-03-2024 02:00,0.5
35,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,13-04-2024 18:00,0.5
36,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,22-04-2024 08:00,2
37,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,24-06-2024 19:00,0.5
38,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,27-06-2024 08:00,3.5
39,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,28-06-2024 04:00,1.5
40,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,28-06-2024 05:00,2
41,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,28-06-2024 06:00,3
42,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,28-06-2024 07:00,1.5
43,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,28-06-2024 08:00,0.5
44,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,09-07-2024 11:00,47
45,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,22-07-2024 13:00,2
46,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,22-07-2024 14:00,0.5
47,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,26-07-2024 09:00,0.5
48,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,27-07-2024 10:00,7
49,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,27-07-2024 11:00,0.5
50,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,27-07-2024 16:00,0.5
51,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,31-07-2024 22:00,7
52,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,01-08-2024 00:00,0.5
53,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,24-12-2024 19:00,1
54,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,27-12-2024 04:00,5
55,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,27-12-2024 05:00,0.5
56,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,27-12-2024 07:00,0.5
57,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,27-12-2024 08:00,5.5
58,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,27-12-2024 09:00,1
59,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,27-12-2024 11:00,3.5
60,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,27-12-2024 12:00,1.5
61,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,27-12-2024 13:00,1
62,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,27-12-2024 14:00,5
63,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,27-12-2024 15:00,1.5
64,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,27-12-2024 17:00,2
65,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,27-12-2024 18:00,0.5
66,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,27-12-2024 19:00,0.5
67,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,27-12-2024 20:00,1
68,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,11-01-2025 17:00,0.5
69,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,11-01-2025 19:00,0.5
70,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,14-01-2025 21:00,0.5
71,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,16-01-2025 02:00,1.5
72,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,01-03-2025 07:00,1.5
73,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,13-05-2025 17:00,1
74,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,25-05-2025 02:00,10
75,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,23-06-2025 19:00,5
76,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,04-07-2025 13:00,0.5
77,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,04-07-2025 15:00,0.5
78,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,04-07-2025 16:00,0.5
79,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,07-07-2025 08:00,1
80,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,07-07-2025 09:00,0.5
81,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,16-07-2025 14:00,3.5
82,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,16-07-2025 19:00,4.5
83,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,21-07-2025 16:00,2.5
84,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,21-07-2025 17:00,1
85,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,27-07-2025 07:00,1.5
86,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,28-07-2025 16:00,4.5
87,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,29-07-2025 08:00,1.5
88,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,30-07-2025 23:00,1
89,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,31-07-2025 00:00,1
90,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,31-07-2025 01:00,7
91,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,31-07-2025 02:00,0.5
92,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,31-07-2025 03:00,0.5
93,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,31-07-2025 07:00,1
94,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,31-07-2025 09:00,0.5
95,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,31-07-2025 10:00,0.5
96,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,31-07-2025 14:00,5
97,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,03-08-2025 01:00,0.5
98,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,03-08-2025 02:00,0.5
99,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,03-08-2025 03:00,0.5
100,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,03-08-2025 05:00,0.5
101,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,09-08-2025 07:00,6.5
102,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,09-08-2025 08:00,10.5
103,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,09-08-2025 09:00,14.5
104,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,09-08-2025 10:00,20
105,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,09-08-2025 11:00,1
106,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,09-08-2025 17:00,0.5
107,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,27-08-2025 12:00,2.5
108,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,02-09-2025 12:00,0.5
109,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,02-09-2025 15:00,4
110,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,02-09-2025 16:00,2
111,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,02-09-2025 17:00,9.5
112,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,02-09-2025 18:00,12.5
113,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,04-09-2025 16:00,8.5
114,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,06-09-2025 12:00,8
115,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,06-09-2025 13:00,4.5
116,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,06-10-2025 01:00,0.5
117,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,06-10-2025 02:00,1
118,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,06-10-2025 14:00,0.5
119,Alipur Store,Delhi SW GW,7,Delhi,80,NORTH,-,-,-,-,-,-,-,-,-,77.11903800,28.79679900,07-10-2025 04:00,0.5
120,Basaidarapur Office Complex,Delhi SW GW,7,Delhi,79,NEW DELHI,-,-,-,-,-,-,-,-,-,77.12714200,28.65905000,25-06-2023 13:30,0.1
121,Basaidarapur Office Complex,Delhi SW GW,7,Delhi,79,NEW DELHI,-,-,-,-,-,-,-,-,-,77.12714200,28.65905000,25-06-2023 16:30,0.1
122,Basaidarapur Office Complex,Delhi SW GW,7,Delhi,79,NEW DELHI,-,-,-,-,-,-,-,-,-,77.12714200,28.65905000,25-06-2023 17:30,0.1
123,Basaidarapur Office Complex,Delhi SW GW,7,Delhi,79,NEW DELHI,-,-,-,-,-,-,-,-,-,77.12714200,28.65905000,25-06-2023 18:30,0.1
124,Basaidarapur Office Complex,Delhi SW GW,7,Delhi,79,NEW DELHI,-,-,-,-,-,-,-,-,-,77.12714200,28.65905000,15-07-2023 23:30,14.5
125,Basaidarapur Office Complex,Delhi SW GW,7,Delhi,79,NEW DELHI,-,-,-,-,-,-,-,-,-,77.12714200,28.65905000,16-07-2023 00:30,1.5
126,Basaidarapur Office Complex,Delhi SW GW,7,Delhi,79,NEW DELHI,-,-,-,-,-,-,-,-,-,77.12714200,28.65905000,16-07-2023 02:30,0.5
127,Basaidarapur Office Complex,Delhi SW GW,7,Delhi,79,NEW DELHI,-,-,-,-,-,-,-,-,-,77.12714200,28.65905000,23-07-2023 21:30,4
128,Basaidarapur Office Complex,Delhi SW GW,7,Delhi,79,NEW DELHI,-,-,-,-,-,-,-,-,-,77.12714200,28.65905000,23-07-2023 22:30,0.5
129,Basaidarapur Office Complex,Delhi SW GW,7,Delhi,79,NEW DELHI,-,-,-,-,-,-,-,-,-,77.12714200,28.65905000,26-07-2023 12:30,0.5
130,Basaidarapur Office Complex,Delhi SW GW,7,Delhi,79,NEW DELHI,-,-,-,-,-,-,-,-,-,77.12714200,28.65905000,19-08-2023 04:00,10
131,Basaidarapur Office Complex,Delhi SW GW,7,Delhi,79,NEW DELHI,-,-,-,-,-,-,-,-,-,77.12714200,28.65905000,19-08-2023 05:00,5.5
132,Basaidarapur Office Complex,Delhi SW GW,7,Delhi,79,NEW DELHI,-,-,-,-,-,-,-,-,-,77.12714200,28.65905000,19-08-2023 06:00,2.5
133,Basaidarapur Office Complex,Delhi SW GW,7,Delhi,79,NEW DELHI,-,-,-,-,-,-,-,-,-,77.12714200,28.65905000,19-08-2023 07:00,1
134,Basaidarapur Office Complex,Delhi SW GW,7,Delhi,79,NEW DELHI,-,-,-,-,-,-,-,-,-,77.12714200,28.65905000,23-08-2023 08:00,0.5
135,Basaidarapur Office Complex,Delhi SW GW,7,Delhi,79,NEW DELHI,-,-,-,-,-,-,-,-,-,77.12714200,28.65905000,23-08-2023 09:00,2
136,Basaidarapur Office Complex,Delhi SW GW,7,Delhi,79,NEW DELHI,-,-,-,-,-,-,-,-,-,77.12714200,28.65905000,23-08-2023 10:00,2.5
137,Basaidarapur Office Complex,Delhi SW GW,7,Delhi,79,NEW DELHI,-,-,-,-,-,-,-,-,-,77.12714200,28.65905000,23-08-2023 11:00,1.5
138,Basaidarapur Office Complex,Delhi SW GW,7,Delhi,79,NEW DELHI,-,-,-,-,-,-,-,-,-,77.12714200,28.65905000,23-08-2023 15:00,1
139,Basaidarapur Office Complex,Delhi SW GW,7,Delhi,79,NEW DELHI,-,-,-,-,-,-,-,-,-,77.12714200,28.65905000,07-09-2023 15:00,0.5
140,Basaidarapur Office Complex,Delhi SW GW,7,Delhi,79,NEW DELHI,-,-,-,-,-,-,-,-,-,77.12714200,28.65905000,07-09-2023 16:00,0.5
141,Basaidarapur Office Complex,Delhi SW GW,7,Delhi,79,NEW DELHI,-,-,-,-,-,-,-,-,-,77.12714200,28.65905000,09-09-2023 03:00,8.5
142,Basaidarapur Office Complex,Delhi SW GW,7,Delhi,79,NEW DELHI,-,-,-,-,-,-,-,-,-,77.12714200,28.65905000,09-09-2023 07:00,0.5
143,Basaidarapur Office Complex,Delhi SW GW,7,Delhi,79,NEW DELHI,-,-,-,-,-,-,-,-,-,77.12714200,28.65905000,09-09-2023 22:00,0.5
144,Basaidarapur Office Complex,Delhi SW GW,7,Delhi,79,NEW DELHI,-,-,-,-,-,-,-,-,-,77.12714200,28.65905000,09-09-2023 23:00,2
145,Basaidarapur Office Complex,Delhi SW GW,7,Delhi,79,NEW DELHI,-,-,-,-,-,-,-,-,-,77.12714200,28.65905000,10-09-2023 01:00,1
146,Basaidarapur Office Complex,Delhi SW GW,7,Delhi,79,NEW DELHI,-,-,-,-,-,-,-,-,-,77.12714200,28.65905000,10-09-2023 02:00,0.5
147,Basaidarapur Office Complex,Delhi SW GW,7,Delhi,79,NEW DELHI,-,-,-,-,-,-,-,-,-,77.12714200,28.65905000,10-09-2023 03:00,6
148,Basaidarapur Office Complex,Delhi SW GW,7,Delhi,79,NEW DELHI,-,-,-,-,-,-,-,-,-,77.12714200,28.65905000,10-09-2023 06:00,1.5
149,Basaidarapur Office Complex,Delhi SW GW,7,Delhi,79,NEW DELHI,-,-,-,-,-,-,-,-,-,77.12714200,28.65905000,15-09-2023 08:00,0.5
150,Basaidarapur Office Complex,Delhi SW GW,7,Delhi,79,NEW DELHI,-,-,-,-,-,-,-,-,-,77.12714200,28.65905000,15-09-2023 09:00,0.5
151,Basaidarapur Office Complex,Delhi SW GW,7,Delhi,79,NEW DELHI,-,-,-,-,-,-,-,-,-,77.12714200,28.65905000,10-11-2023 04:00,0.5
152,Basaidarapur Office Complex,Delhi SW GW,7,Delhi,79,NEW DELHI,-,-,-,-,-,-,-,-,-,77.12714200,28.65905000,30-11-2023 08:00,0.5
153,Basaidarapur Office Complex,Delhi SW GW,7,Delhi,79,NEW DELHI,-,-,-,-,-,-,-,-,-,77.12714200,28.65905000,18-12-2023 14:00,0.5
154,Basaidarapur Office Complex,Delhi SW GW,7,Delhi,79,NEW DELHI,-,-,-,-,-,-,-,-,-,77.12714200,28.65905000,18-12-2023 19:00,3
155,Basaidarapur Office Complex,Delhi SW GW,7,Delhi,79,NEW DELHI,-,-,-,-,-,-,-,-,-,77.12714200,28.65905000,31-01-2024 16:00,2
156,Basaidarapur Office Complex,Delhi SW GW,7,Delhi,79,NEW DELHI,-,-,-,-,-,-,-,-,-,77.12714200,28.65905000,31-01-2024 17:00,1
157,Basaidarapur Office Complex,Delhi SW GW,7,Delhi,79,NEW DELHI,-,-,-,-,-,-,-,-,-,77.12714200,28.65905000,31-01-2024 22:00,0.5
158,Basaidarapur Office Complex,Delhi SW GW,7,Delhi,79,NEW DELHI,-,-,-,-,-,-,-,-,-,77.12714200,28.65905000,01-02-2024 01:00,0.5
159,Basaidarapur Office Complex,Delhi SW GW,7,Delhi,79,NEW DELHI,-,-,-,-,-,-,-,-,-,77.12714200,28.65905000,01-02-2024 03:00,1.5
160,Basaidarapur Office Complex,Delhi SW GW,7,Delhi,79,NEW DELHI,-,-,-,-,-,-,-,-,-,77.12714200,28.65905000,01-02-2024 09:00,1.5
161,Basaidarapur Office Complex,Delhi SW GW,7,Delhi,79,NEW DELHI,-,-,-,-,-,-,-,-,-,77.12714200,28.65905000,01-02-2024 11:00,0.5
162,Basaidarapur Office Complex,Delhi SW GW,7,Delhi,79,NEW DELHI,-,-,-,-,-,-,-,-,-,77.12714200,28.65905000,27-02-2024 07:00,0.5
163,Basaidarapur Office Complex,Delhi SW GW,7,Delhi,79,NEW DELHI,-,-,-,-,-,-,-,-,-,77.12714200,28.65905000,03-03-2024 03:00,3
164,Basaidarapur Office Complex,Delhi SW GW,7,Delhi,79,NEW DELHI,-,-,-,-,-,-,-,-,-,77.12714200,28.65905000,22-04-2024 03:00,1
165,Basaidarapur Office Complex,Delhi SW GW,7,Delhi,79,NEW DELHI,-,-,-,-,-,-,-,-,-,77.12714200,28.65905000,29-04-2024 10:00,27
166,Basaidarapur Office Complex,Delhi SW GW,7,Delhi,79,NEW DELHI,-,-,-,-,-,-,-,-,-,77.12714200,28.65905000,29-04-2024 11:00,3.5
167,Basaidarapur Office Complex,Delhi SW GW,7,Delhi,79,NEW DELHI,-,-,-,-,-,-,-,-,-,77.12714200,28.65905000,24-06-2024 12:00,15
168,Basaidarapur Office Complex,Delhi SW GW,7,Delhi,79,NEW DELHI,-,-,-,-,-,-,-,-,-,77.12714200,28.65905000,27-06-2024 09:00,2
169,Basaidarapur Office Complex,Delhi SW GW,7,Delhi,79,NEW DELHI,-,-,-,-,-,-,-,-,-,77.12714200,28.65905000,28-06-2024 05:00,1
170,Basaidarapur Office Complex,Delhi SW GW,7,Delhi,79,NEW DELHI,-,-,-,-,-,-,-,-,-,77.12714200,28.65905000,28-06-2024 07:00,3.5
171,Basaidarapur Office Complex,Delhi SW GW,7,Delhi,79,NEW DELHI,-,-,-,-,-,-,-,-,-,77.12714200,28.65905000,28-06-2024 08:00,1
172,Basaidarapur Office Complex,Delhi SW GW,7,Delhi,79,NEW DELHI,-,-,-,-,-,-,-,-,-,77.12714200,28.65905000,14-07-2024 12:00,0.5
173,Basaidarapur Office Complex,Delhi SW GW,7,Delhi,79,NEW DELHI,-,-,-,-,-,-,-,-,-,77.12714200,28.65905000,15-07-2024 10:00,0.5
174,Basaidarapur Office Complex,Delhi SW GW,7,Delhi,79,NEW DELHI,-,-,-,-,-,-,-,-,-,77.12714200,28.65905000,22-07-2024 12:00,0.5
175,Basaidarapur Office Complex,Delhi SW GW,7,Delhi,79,NEW DELHI,-,-,-,-,-,-,-,-,-,77.12714200,28.65905000,22-07-2024 14:00,1
